d_sh_empl,d_sh_empl_mfg,d_sh_empl_nmfg,shock,IV,weights,statefip,czone,t2,l_shind_manuf_cbp,l_sh_popedu_c,l_sh_popfborn,l_sh_empl_f,l_sh_routine33,l_task_outsource,division
-3.8974881,-1.0342647,-2.8632224,0.47003055223346,0.481255665786239,0.0047575394,6,37200,FALSE,15.654546,41.649944,22.754276,53.984337,28.244797,0.0016464293,9
0.50745606,-0.78870881,1.2961686,0.409430556980917,0.348297130080615,0.001414824,6,37300,FALSE,13.734409,53.973587,11.555891,53.530087,28.45105,-0.5158906,9
-2.0465612,-0.84820461,-1.1983573,0.528413248958172,0.310987976367617,0.0086155068,6,37400,FALSE,12.192765,56.131012,13.731982,62.15797,32.267342,0.11751682,9
-2.9078186,-3.2664881,0.35866499,3.15007899664155,2.51286040829505,0.008593061,6,37500,FALSE,31.230577,60.741116,27.502403,66.547462,30.828594,0.92617869,9
-4.6201286,-0.22485051,-4.3952823,0.0218231657359011,0.0440361794982714,2.0354555e-4,32,37601,FALSE,1.6666806,39.477955,7.7954144,61.213493,24.937965,-1.0062033,8
-4.6201286,-0.22485051,-4.3952823,0.0096079133078398,0.41643050581456,6.9707377e-5,32,37602,FALSE,3.6821983,39.477955,7.7954144,61.213493,24.937965,-1.0062033,8
0.079971552,-2.1911719,2.2711456,0.0458742574276193,0.302135583249878,9.3335912e-5,6,37603,FALSE,25.781614,59.321415,3.8839929,58.842995,30.419285,-0.70728898,9
-4.7578096,-0.31265244,-4.4451532,0.429501842117016,0.26490052334379,0.0013515026,32,37604,FALSE,8.9739981,52.832962,10.30187,71.068489,32.735981,0.043814778,8
-1.6135931,-0.11646599,-1.4971256,1.00959161749494,0.95231909131669,0.0021039604,6,37700,FALSE,16.307949,57.97982,10.925605,66.270515,30.031332,-0.24108231,9
-2.1519721,-1.3072655,-0.84471107,0.682835163119963,0.468154832757713,0.016769098,6,37800,FALSE,11.982562,62.898552,24.714535,68.11853,34.158657,0.66758108,9
-3.8908899,-0.44427365,-3.4466147,0.254919158673026,0.244535852939054,0.0034667503,32,37901,FALSE,3.5621569,45.154282,11.958047,65.121391,30.716366,0.18286943,8
-4.6201286,-0.22485051,-4.3952823,-0.0753508281224353,-9.99142440605e-5,2.6024089e-5,32,37902,FALSE,41.542671,39.477955,7.7954144,61.213493,24.937965,-1.0062033,8
-0.55394173,-1.4111351,0.85719228,0.0369190036496055,0.0089352352781841,1.1332839e-4,6,37903,FALSE,2.2973313,50.359325,4.758461,57.459824,29.158646,-0.64676654,9
-1.3910532,-1.3825454,-0.0085055828,1.51615886931952,1.52509483655635,0.01015864,6,38e3,FALSE,15.577334,57.733433,22.078602,62.941158,32.15641,0.060612112,9
-3.2788754,-0.54454803,-2.7343273,1.17231089064455,0.313308160618272,8.6019241e-4,6,38100,FALSE,7.915318,36.053066,33.879154,47.827789,26.28496,-0.37617952,9
-3.052485,-1.5827864,-1.4697015,1.47806593876954,1.08631547523493,0.0023856,6,38200,FALSE,14.399333,61.248367,17.415657,64.421135,30.226171,0.068505853,9
-6.441462,-4.0675054,-2.3739576,1.27694028757079,1.26114684832034,0.058872845,6,38300,FALSE,21.320536,50.750572,34.264355,61.796844,34.577194,0.6200617,9
1.7736733,-2.2570834,4.0307522,0.17090879039341,0.213176220341256,3.204096e-4,16,38401,FALSE,28.906923,54.072781,4.3945875,59.078045,26.243734,-0.71491539,8
1.5660882,-1.7190351,3.2851219,0.188757748820962,0.09716287717166,2.7813169e-4,53,38402,FALSE,7.9836836,58.628918,5.9745269,58.748672,25.964823,-0.56323856,9
-2.3046434,-1.6827844,-0.62185526,0.585844655939043,1.92811570877855,2.7518647e-4,53,38501,FALSE,22.368237,41.223976,8.78654,54.669933,22.137579,-0.69020778,9
-1.7698884,-1.8354737,0.065588951,0.213086438379959,1.0270781482856,3.1086997e-4,53,38502,FALSE,11.665248,48.15097,8.8296137,61.28009,26.362408,-0.35020459,9
1.2196004,-1.4629946,2.6825964,1.39665462435518,0.783124059190009,0.0020031545000000002,53,38601,FALSE,17.286339,56.887455,4.4790025,61.282467,30.288631,-0.34106985,9
-2.0915747,-1.7024815,-0.38909316,0.667131803292567,1.92707704473492,2.8237829e-4,53,38602,FALSE,25.444008,44.552326,8.8072367,57.865429,24.172916,-0.52640921,9
1.0792434,-3.7845888,4.8638225,0.389689995255261,1.37337382515301,8.1628893e-4,53,38700,FALSE,30.212015,42.991543,3.8623123,54.743744,26.224598,-0.78528285,9
-1.4263928,-1.9117266,0.48533082,1.53128423882847,0.669808364527077,0.0058948691,41,38801,FALSE,19.351309,59.474216,7.7294459,67.787354,32.69788,0.29825121,9
-2.7940691,-3.1927056,0.39863586,0.954737979017261,1.31495221488603,2.2954184e-4,41,38802,FALSE,23.521086,47.060131,4.4744973,61.548569,27.74053,-0.66535127,9
1.0891497,-0.88022423,1.9693732,1.14372631245718,0.617892736899276,0.0031972632,41,38901,FALSE,23.013775,56.086689,6.3834267,62.48032,29.144749,-0.28400421,9
1.6918719,-2.1552033,3.8470685,0.560872125461525,0.292081005935264,2.4562125e-4,41,38902,FALSE,15.843723,44.949501,4.2339664,58.685539,26.237339,-0.88140541,9
-3.855902,-0.67627728,-3.1796217,0.799024128746492,0.49547500420664,8.7102008e-4,53,39e3,FALSE,17.55665,39.405682,14.081262,59.387039,28.228252,-0.063502491,9
-0.35189986,-2.0819166,1.7300189,0.811745383819479,1.16109038535922,0.0010793522,53,39100,FALSE,28.598932,53.501099,8.7360249,60.045921,25.756315,-0.19299664,9
0.68825483,-2.0811751,2.7694345,1.05132155365498,0.290772875125267,1.5581732e-4,41,39201,FALSE,23.185593,45.657806,6.2418571,61.078079,25.118601,-0.59440184,9
0.68825483,-2.0811751,2.7694345,0.124103406121508,0.180672932400638,2.7824521e-5,41,39202,FALSE,24.558823,45.657806,6.2418571,61.078079,25.118601,-0.59440184,9
-2.0169377,-3.8982139,1.8812776,0.365588469970185,0.6247163792214,4.1336752e-4,41,39203,FALSE,24.498472,48.303715,4.6471844,64.409943,28.249008,-0.64004302,9
-0.58940649,-0.62134117,0.031936169,0.0029816717524906,-0.0066047313057361,1.2521034e-5,41,39204,FALSE,3.8871317,45.657806,6.2418571,61.078079,25.118601,-0.59440184,9
2.2992313,-2.3297825,4.6290159,0.0828489411098745,0.305250938946213,3.1177948e-5,41,39205,FALSE,47.81818,41.107681,5.3176346,57.954765,25.741556,-0.57637286,9
1.1550367,-0.86053538,2.0155728,0.820793984946972,0.183958089995492,4.1284806e-5,53,39301,FALSE,9.782609,54.088276,6.7931781,59.538605,28.540901,-0.97798079,9
-1.8387556,-0.32413974,-1.5146196,1.32385937483503,0.706375294362994,5.1723776e-4,53,39302,FALSE,16.377426,56.802303,10.616538,65.041718,28.521235,-0.31248242,9
0.84379315,-4.2995095,5.1433029,0.165070570037389,0.188314930172232,3.0900352e-4,53,39303,FALSE,21.871569,47.785984,4.5381546,56.382107,26.858339,-0.49675342,9
-1.1461198,-3.8397484,2.6936293,0.676976444672539,0.533215688479349,0.012740911,53,39400,FALSE,20.711973,60.187061,9.6627235,67.012947,32.512493,0.23807943,9
-1.8452065,-4.6216717,2.7764695,6.61986099692699,8.96840013893459,0.0020668886,47,100,TRUE,29.703432,42.118324,1.7894421,60.514069,31.796432,-0.6689049,6
0.10351624,-6.9736114,7.0771322,10.2607459103788,4.48170081478377,8.1541436e-4,47,200,TRUE,30.815619,34.165863,3.4851565,59.977715,31.869707,-0.38259682,6
0.509211,-3.778178,4.2873836,6.19785764486543,4.07175174442892,2.4038898e-4,47,301,TRUE,29.442856,26.319662,0.94736379,46.088905,28.553957,-0.8701328,6
0.10188137,-3.952301,4.0541801,3.11154622737557,2.90649870012464,0.0026044603,47,302,TRUE,17.061571,49.934448,2.828732,62.241924,31.886118,-0.22171438,6
-2.95645,-4.9580526,2.0016091,2.98923875997982,2.53379939503051,0.0017554392,37,401,TRUE,20.575697,49.982079,7.2468629,67.751022,32.79142,-0.094547719,5
-3.7887521,-11.872351,8.0835905,9.94108102929606,3.96714179337603,3.2679678e-4,51,402,TRUE,47.442951,39.212811,2.8407993,63.503784,33.607903,-0.17095104,5
-3.8309779,-7.549233,3.718257,4.67178760389288,3.95202534316841,0.0037875462,37,500,TRUE,29.32662,48.101067,6.5735154,68.103477,34.369312,0.079787448,5
-3.5774369,-10.307384,6.7299523,6.87960854327043,5.08177587999559,3.2212879e-4,37,601,TRUE,38.851665,42.061333,4.6488008,64.92453,31.030903,-0.33142155,5
-0.95339334,-7.7568064,6.8034148,9.85759218165096,9.80616929958555,2.2953549e-4,51,602,TRUE,45.067276,36.531605,2.6050735,58.191986,30.328672,-0.81677467,5
-6.2404447,-8.568943,2.3284981,3.61788094922749,2.93570824963325,0.0012640408,45,700,TRUE,30.595722,41.908474,4.2572341,65.075745,34.357441,-0.17918482,5
-5.2841902,-11.692886,6.4086914,4.06753070604061,4.43612894616216,0.0014731049,37,800,TRUE,37.740059,42.046478,3.9663341,64.687904,35.377647,-0.21762666,5
-1.9953165,-6.3435168,4.3482013,2.40375036075817,2.58493292625015,0.0051103709,37,900,TRUE,16.212746,55.518711,9.5024261,68.330399,32.808773,0.22059485,5
-2.0418594,-7.5875735,5.5457182,2.05858541583869,2.37047083938829,2.7964712e-4,37,1001,TRUE,12.398194,47.670387,2.9178226,62.57814,28.941042,-0.7155121,5
-8.6826344,-14.165955,5.4833164,9.10549593409527,5.63372331746194,5.8999308e-4,37,1002,TRUE,49.918636,40.895603,4.0331273,67.536095,33.570271,-0.36172107,5
-6.7916937,-14.378567,7.5868664,9.7608143565339,6.10501312262072,0.0013498273,37,1100,TRUE,43.032658,44.043255,6.5865636,70.669601,34.819649,-0.1027571,5
3.2146831,-4.9053268,8.1200008,2.40042840615863,3.11699847688102,1.598824e-4,37,1201,TRUE,22.935007,45.695354,3.6186199,58.993298,28.761637,-0.89849585,5
4.8926473,-4.4513249,9.3439646,2.17100049371585,6.29762569758892,1.9337014e-4,37,1202,TRUE,10.621638,49.012756,2.6118393,58.531525,28.126558,-0.96089196,5
-0.0035507339,-6.4323874,6.4288378,2.6871083023987,2.42423199692954,0.0014145136,37,1203,TRUE,20.486801,52.674347,5.5508566,64.687012,30.892307,-0.69266087,5
2.6630332,-5.0827436,7.7457771,16.1907139649459,5.20742798164632,2.1307936e-4,37,1204,TRUE,30.841276,44.59613,3.9522178,59.147476,28.96921,-0.87810171,5
-6.9934211,-8.2751064,1.2816787,5.4280650232935,7.96713057044826,2.582616e-4,45,1301,TRUE,50.083858,34.28035,2.4027247,61.437599,33.279018,-0.20475186,5
-1.6666906,-4.7208776,3.0541847,2.8868644339882,3.30576228542609,0.0019623651,45,1302,TRUE,19.252092,42.034725,3.510113,62.51656,29.643518,-0.55649436,5
0.22859234,-6.3907752,6.6193686,5.78043843376353,6.50064158493721,0.0022889108,37,1400,TRUE,26.360714,47.572891,7.1858773,58.007286,29.514145,-0.91709435,5
2.149267,-2.3951287,4.5443945,1.61216316230293,2.66945469105106,0.0012903619,37,1500,TRUE,18.693022,51.847393,4.2295027,61.739571,27.750692,-0.79679668,5
2.6106579,-4.5252552,7.1359196,4.65946300795472,6.99928494075693,7.7932229e-4,37,1600,TRUE,27.769855,37.935326,4.1449895,62.204559,30.740959,-0.4456349,5
-1.9445419,-4.4063692,2.4618251,13.3377882455744,4.29905476576947,0.0050383927,37,1701,TRUE,17.019651,62.195797,11.519283,68.306862,29.390032,0.3382346,5
-5.9985857,-6.6871223,0.68853581,3.9294083203315,3.24892407007182,2.2260161e-4,37,1702,TRUE,31.160032,37.182961,3.2625477,62.247868,29.4842,-0.55863768,5
0.7452113,-3.8210962,4.5663118,3.48521473574884,3.74370431153725,7.8502309e-4,37,1800,TRUE,27.085785,40.06028,9.9262867,60.499931,26.139498,-0.76475143,5
0.63329935,-2.9768848,3.6101937,2.21554413399221,2.4255186531762,0.0019227754,37,1900,TRUE,16.487352,49.578838,5.6047502,61.081131,28.554852,-0.97644043,5
5.4395795,-0.91681576,6.356401,0.558149044106108,1.05726104748869,0.0040134043,51,2e3,TRUE,8.2405624,55.657906,6.9164953,63.621223,30.350113,-0.68140835,5
2.779356,-2.3614454,5.1408072,1.3040663533579,4.39628411329227,4.4827862e-4,37,2100,TRUE,22.098051,43.019958,3.114121,59.566719,26.03886,-0.87939918,5
-0.31079563,-7.5505867,7.2398014,3.34822467218442,5.39479977945556,5.6477694e-4,51,2200,TRUE,29.509136,36.586967,1.7703749,60.770451,28.527969,-0.91485262,5
-0.22423267,-5.246242,5.0220065,7.5960853300811,5.30428458352954,8.131974e-4,51,2300,TRUE,26.94762,47.727898,2.7693408,64.923294,33.190723,-0.17383158,5
-0.83390307,-3.1177795,2.2838712,1.20725558861816,1.23325546826443,0.0037161554,51,2400,TRUE,13.310878,57.52718,6.531374,69.458542,33.04287,0.18543243,5
3.2060742,-2.5394602,5.7455387,4.51644239671911,1.93999329033901,0.0020408717,51,2500,TRUE,19.788986,56.146996,6.6320963,64.396133,29.456865,-0.37059605,5
2.501905,-5.438201,7.9401007,2.60758965150919,2.89186868514302,4.9921777e-4,37,2600,TRUE,29.522484,36.04961,1.719551,55.996155,28.030735,-1.0001718,5
-0.083472051,-1.4234505,1.3399805,1.05314840139188,2.29130095878016,0.0016277491,28,2700,TRUE,15.209214,48.712112,3.9164214,58.21891,27.561161,-0.84289765,6
1.5300257,-4.6604819,6.1905046,6.48548319009274,5.7247944472169,4.3182622e-4,28,2800,TRUE,38.098774,38.087055,1.9871153,54.835026,28.014601,-1.1165934,6
0.15607902,-2.2549288,2.4110079,3.44210418119319,2.74306374536732,5.6354265e-4,28,2900,TRUE,17.986332,52.256237,2.6132245,58.614223,29.928881,-0.76975709,6
-0.2210651,-4.3355079,4.1144404,2.35337420375389,4.49645199779041,1.4747462e-4,28,3001,TRUE,24.736986,39.555557,1.6972165,56.372356,28.845274,-0.54375851,6
-1.3020635,-3.4909036,2.1888402,9.42658558794205,2.81686077634313,1.4023269e-4,28,3002,TRUE,27.530178,41.728706,1.5808992,54.748226,28.471554,-0.68528867,6
1.5762448,-1.4729766,3.0492117,1.6493290771593,1.50398360850787,0.0019487153,28,3003,TRUE,14.020512,55.041771,2.0565736,63.42907,33.608932,-0.18371701,6
-1.1452777,-5.5648375,4.4195523,2.89157821013152,2.18419224977453,3.6821552e-4,28,3101,TRUE,31.066074,36.903465,0.91452569,53.271294,26.248735,-1.2230165,6
3.3834491,-1.1054714,4.4889193,2.40331943325482,2.41105068429081,1.669623e-4,28,3102,TRUE,23.894619,39.698643,1.1537104,52.395828,29.897165,-0.79605883,6
5.0345659,-1.8862119,6.9207802,4.42725975343848,2.20945623214168,9.1464375e-5,22,3201,TRUE,22.044355,28.77585,0.98912531,51.170391,26.068216,-1.6359181,7
0.88175702,-4.2086916,5.0904493,1.57218362645162,1.34544759353288,2.4915754e-4,28,3202,TRUE,16.318937,33.858952,0.96013379,52.681564,26.115299,-1.3213258,6
1.7209308,-1.9255621,3.6465015,1.92606849552314,2.34902746010201,3.0208493e-4,28,3203,TRUE,24.303589,39.890663,1.5252235,54.690205,28.074465,-0.76271033,6
1.5537654,-0.81040496,2.3641756,0.701153568795116,0.982561930999654,0.0049420791,22,3300,TRUE,8.7962065,50.308811,6.6099219,60.458767,32.164883,-0.23559332,7
5.8549471,-0.98915499,6.8441033,0.527778827933301,0.817347787428631,9.666977e-4,22,3400,TRUE,12.676088,29.774307,2.1984072,51.835663,26.985174,-0.96948868,7
3.1485729,-0.76398361,3.9125595,1.20915042408819,1.86857283585593,0.0029004349,22,3500,TRUE,10.498958,48.825226,3.5872173,60.551422,30.374804,-0.43976068,7
4.976366,1.1755686,3.8007922,0.849445205872377,0.686573946269046,6.7653583e-4,22,3600,TRUE,8.6429758,37.705631,2.2981594,55.957127,26.667973,-1.3498917,7
5.6342225,-2.7839754,8.4182024,1.21937155765278,2.27189802887233,0.0011894343,22,3700,TRUE,14.259592,41.936607,3.1921017,55.285538,27.492645,-1.2872336,7
7.2786465,-0.9323625,8.2110081,1.30540237947857,1.44584140939582,0.0019469496,22,3800,TRUE,10.275213,37.954048,2.7648242,55.373756,28.276964,-0.83228481,7
-0.27136293,-1.4014404,1.13007,1.41126905897108,1.03413526427874,9.0779376e-4,22,3901,TRUE,15.514906,41.309357,1.7978175,58.870274,30.520456,-0.75676501,7
1.1741178,-1.8567965,3.0309131,0.446628757104252,2.47691939849112,7.7597128e-5,22,3902,TRUE,13.418141,28.851881,1.1798128,53.325867,25.41293,-1.0075318,7
-1.6192029,-3.9141436,2.2949407,4.993125390315,4.03734739465203,1.2271624e-4,5,4001,TRUE,34.188629,40.277023,2.2434397,59.837841,28.257811,-0.92001587,7
2.2563508,-2.9286959,5.1850419,1.63463414782655,3.19323983709879,0.001789865,22,4002,TRUE,13.746897,47.827126,3.1053736,59.287392,30.109686,-0.75880778,7
2.842469,-1.3193307,4.1617966,1.81616988642734,1.27423463175266,2.6823013e-4,22,4003,TRUE,22.52368,38.696987,1.7977612,52.674911,26.547813,-1.1320008,7
2.5554981,-0.90030682,3.4558091,4.41409699398118,3.41510112852743,8.3866282e-5,22,4004,TRUE,32.263885,45.727654,2.3080769,53.007095,27.147749,-0.98286062,7
-2.8894458,-2.1474469,-0.74199265,5.57537266879471,4.02618462183994,8.6376298e-5,5,4101,TRUE,46.47501,33.545258,3.2322378,54.603016,25.135035,-1.3087351,7
-2.3771951,-2.7993257,0.42213714,2.58908020782541,2.1658747605404,5.9999723e-4,5,4102,TRUE,30.114895,37.4025,2.8250034,58.119411,27.93362,-1.1842993,7
-1.276161,-3.2463584,1.9701931,2.7025081495959,2.40832074734475,3.2188118e-4,5,4103,TRUE,33.58223,40.748039,1.8519859,59.388821,28.83544,-0.84390604,7
-0.5754658,-2.6735547,2.0980835,1.81761563796506,1.9063855514116,0.0022587751,5,4200,TRUE,12.845768,53.485424,3.6610146,66.685997,32.144291,-0.33185706,7
-1.6113946,-3.9259303,2.3145335,5.19189896146742,6.8930919565704,1.4471434e-4,5,4301,TRUE,33.552734,39.992046,2.4282255,59.573513,30.122417,-0.9114843,7
-1.2288605,-4.3771939,3.1483259,3.02270238423643,4.29535795912764,3.3558396e-4,5,4302,TRUE,25.0923,38.82711,2.4221203,57.61541,29.713884,-0.74380994,7
-1.7754691,-2.4312031,0.65572774,1.37169048287845,0.752677817993249,5.1980169e-4,21,4401,TRUE,19.76737,27.348709,0.85299528,47.020073,29.395754,-0.85845643,6
-0.94090188,-3.5278957,2.5869949,5.3117182471485,4.67470793133911,4.1582048e-4,21,4402,TRUE,28.699654,38.036629,1.2268493,58.243389,30.720526,-0.69010466,6
3.0815303,-2.2273064,5.3088369,2.80683334460459,1.15911437039827,1.8005267e-4,21,4501,TRUE,11.516504,30.152433,0.81508386,45.10207,25.769367,-1.4761236,6
2.6557446,-2.1350245,4.7907701,0.540702163183937,0.0328932113592779,4.2512661e-4,21,4502,TRUE,6.429688,27.680094,0.72571975,41.836395,26.218601,-1.5227606,6
0.29286316,-5.0655699,5.3584361,5.42384489073421,6.90773000161273,3.0067147e-4,21,4601,TRUE,23.931726,29.668987,1.3928871,53.658073,28.885218,-0.43026549,6
0.2055594,-5.225184,5.4307494,4.49949429990662,4.73264642303566,4.4647887e-4,21,4602,TRUE,33.82283,29.022602,1.303793,52.849239,28.769592,-0.48705906,6
-4.9641218,-6.280551,1.3164282,4.10478486039275,5.13314252592453,3.0727382e-4,28,4701,TRUE,30.421787,37.311478,1.2856214,53.606445,29.691463,-0.56085455,6
0.42384011,-5.1411209,5.5649576,6.05385643160405,3.86627830549616,5.093583e-4,28,4702,TRUE,22.159666,41.429203,1.8318758,55.169117,31.540304,-0.51580882,6
-3.326714,-5.6397209,2.3130136,1.55859338286492,2.39676080328432,5.2904553e-4,28,4800,TRUE,24.779821,41.851631,1.0711707,51.945305,28.911221,-0.58589458,6
-1.8561652,-4.0096641,2.1534989,5.94673600220419,4.23771106823189,7.0872006e-4,47,4901,TRUE,30.6469,42.01004,2.1501281,62.909882,30.749311,-0.63522345,6
-1.0877593,-5.8090472,4.7212882,2.9203319676822,3.8867335655029,3.2854671e-4,47,4902,TRUE,41.583248,34.560032,1.7565588,60.312675,31.51759,-0.64241284,6
-5.0782647,-7.9179659,2.8396974,8.31022983788582,7.87787165311819,1.6327233e-4,47,4903,TRUE,45.940777,30.112684,1.6466727,59.036903,29.909813,-0.9388631,6
-3.5804768,-8.2038088,4.6233234,10.8449696142688,7.05156618259817,7.1693148e-4,28,5e3,TRUE,43.688332,42.439148,1.6545081,61.776237,32.70536,-0.34476507,6
-5.133101,-8.3748703,3.2417774,7.83352895271666,11.0122017685588,4.6989706e-4,28,5100,TRUE,37.440491,33.772831,1.4970065,59.143318,31.672972,-0.66149884,6
-4.8138499,-7.1173525,2.303498,12.5026377867792,7.20431645464038,1.9530463e-4,28,5201,TRUE,50.073235,45.23605,2.7438374,61.639931,32.724037,-0.4795897,6
-0.22158453,-2.0357499,1.8141611,2.51667650866352,2.11435479853049,0.0041068927,47,5202,TRUE,11.797153,52.832558,4.8149652,63.915993,33.794201,-0.11893347,6
-0.42966431,-4.5249262,4.0952649,7.30817544934497,6.30797647857495,4.9295148e-4,5,5300,TRUE,25.4035,34.150696,1.4077566,54.961864,28.981968,-0.72717977,7
-0.90530944,-2.3707557,1.4654483,3.70145837359672,3.04719473878392,5.9142109e-4,21,5401,TRUE,29.835093,41.805054,3.6841605,64.641556,30.246861,-0.34155521,6
-0.32764673,-4.7881327,4.4604836,5.05644655292629,4.0815686873021,3.3009434e-4,21,5402,TRUE,37.020458,27.324507,1.6139646,57.045673,32.412434,-0.49576098,6
-5.1486917,-11.468991,6.3202977,4.89237990842371,10.3523929904128,5.7534641e-4,47,5500,TRUE,43.854469,34.525673,3.2761722,63.042629,34.229324,-0.4865011,6
-1.5122806,-3.0949306,1.5826395,3.71185787921038,2.5366279900948,0.0044678934,47,5600,TRUE,15.32597,54.593521,6.6239133,67.734695,33.784374,0.12731269,6
-2.9138837,-6.9264746,4.0125933,5.08576675351849,3.88096727937033,4.6706194e-4,47,5700,TRUE,34.212364,39.901291,3.0943806,62.98912,34.343964,-0.42327389,6
-0.72191441,-4.5115242,3.7896037,6.26137127389361,6.63552382439025,4.9349322e-4,47,5800,TRUE,36.345161,32.600082,2.6333344,60.990013,30.07943,-0.73902428,6
2.1318624,-1.9109856,4.0428467,4.46335746073219,5.98571917041314,8.9305086e-4,47,5900,TRUE,26.294422,47.638794,6.2962065,58.51963,29.371326,-0.76553077,6
-1.2573174,-5.1825452,3.92523,10.3569193684381,8.27073118473846,0.0018641755,1,6e3,TRUE,25.45466,53.465946,4.8900223,62.518246,31.202826,0.20282224,6
-4.3550816,-6.0091295,1.6540458,5.79771978452279,6.86539553831093,0.0010790119,1,6100,TRUE,40.42308,38.916416,3.1408296,58.662231,29.367542,-0.68051577,6
-0.071099825,-5.5873108,5.5162139,4.44028440572035,3.50230087185529,8.2880969e-4,1,6200,TRUE,31.899246,40.25563,1.5443902,57.071877,29.809921,-0.66157573,6
-6.8308964,-8.7818289,1.9509366,7.93502269224841,9.88456470974163,3.0405863e-4,47,6301,TRUE,48.935261,30.190044,2.7520158,61.259056,31.556889,-0.41143686,6
-4.8976879,-8.789505,3.891813,7.08361431547801,6.79174935387876,3.5358721e-4,47,6302,TRUE,34.946262,34.523373,2.9173937,61.532951,31.164249,-0.39726701,6
-3.1647172,-5.6432371,2.4785144,2.74364772092882,2.42310399544705,0.0017446243,47,6401,TRUE,22.961243,49.368919,3.8441353,64.208443,32.886757,-0.15023723,6
-4.9307604,-8.8646631,3.9339106,10.808572940793,7.73959168935975,3.7281791e-4,47,6402,TRUE,35.593124,33.616909,2.2595112,59.741081,31.69244,-0.45794323,6
-0.046917371,-6.1471548,6.100246,2.32187386447941,2.64621564691083,1.5429247e-4,13,6501,TRUE,38.595284,39.139164,5.6083226,59.921612,29.979246,-0.77886647,5
-1.0199206,-6.7518549,5.7319274,11.3874347649894,7.71916582173994,7.2035455e-4,47,6502,TRUE,39.935692,39.458382,2.7671962,58.871807,32.254959,-0.30218834,6
-4.1799884,-5.7943187,1.6143279,3.29109809573999,4.62123562834385,0.0014915748,13,6600,TRUE,40.003048,34.793079,8.8501463,63.555771,31.92046,-0.23631465,5
-0.50667351,-1.8018914,1.2952089,1.49367378674789,1.92252042521346,0.0085368194,12,6700,TRUE,8.7847185,54.244362,12.901814,66.069862,33.711281,0.080961734,5
-0.86274314,-2.3969913,1.5342491,0.765954422798925,1.53322257846129,0.0021404747,12,6800,TRUE,10.998043,39.845718,11.392452,61.338089,27.620728,-0.52141553,5
1.7636588,-1.3252214,3.0888829,1.05574456056706,1.2542665078811,0.0027232741,12,6900,TRUE,8.0647755,51.196003,11.747513,63.857113,29.986444,-0.54717571,5
7.9770684,-1.0313344,9.008399,1.93970707039356,1.851338007249,0.014132804,12,7e3,TRUE,7.5710697,51.4575,48.908226,59.976631,33.809967,0.13228491,5
2.8336475,-2.0827193,4.9163699,1.21939804108766,0.937104432011115,0.0055070305,12,7100,TRUE,6.6831374,54.760468,21.020035,63.081169,30.540415,-0.24338782,5
3.1772513,-0.65858769,3.8358397,0.316172762778264,0.27739974141411,0.0024681468,12,7200,TRUE,4.7741203,49.712723,17.16824,62.507458,29.173676,-0.64324987,5
-0.18110445,-3.2732115,3.0921016,1.82226494843009,6.45134431328394,0.0021156699,12,7300,TRUE,11.76307,56.915546,9.9906607,63.417126,29.245001,-0.20982832,5
0.59866053,-1.8930616,2.4917212,0.589202724903082,1.30849845606829,0.0061038346,12,7400,TRUE,7.211165,56.262661,15.887685,66.180061,31.993025,0.18237665,5
0.64149922,-2.6083014,3.2498069,0.807739347147228,1.03140770280659,0.0020238659,12,7500,TRUE,10.55896,50.182747,8.1865005,61.898052,30.420021,-0.62841654,5
0.96299815,-1.2922207000000001,2.2552269,1.08705937068032,0.718215443452676,0.00421202,12,7600,TRUE,8.5433073,53.846161,7.6671696,64.989319,33.42416,0.0021800399,5
-0.89211977,-1.9567961,1.0646752,0.566335773076422,1.62929944243752,5.3429033e-4,12,7700,TRUE,20.782993,35.924633,3.5722725,57.757591,25.981478,-1.2278901,5
1.2229936,-1.1330491,2.3560438,0.964293371773576,1.23577656574935,0.0013552938,12,7800,TRUE,11.417503,43.159809,6.0707855,57.380367,29.241354,-0.84707439,5
-1.581192,-0.55507195,-1.0261281,1.06037319662957,1.4315854379607,0.0011526205,12,7900,TRUE,9.092865,63.124512,8.0725727,60.96891,28.917048,-0.71572065,5
-7.3410354,-8.0608301,0.71979421,3.4580379314206,4.26455553375346,7.4687373e-4,45,8e3,TRUE,33.901943,40.352139,3.5921578,60.634167,31.462463,-0.46767318,5
-1.3740743,-2.979881,1.6058087,3.34433505909699,2.87310216627411,0.0026151005,45,8100,TRUE,15.424977,54.775875,4.8987041,65.045822,31.816174,-0.24128318,5
-1.5063115,-4.7493577,3.2430463,5.12576490795153,5.57435192843438,2.616329e-4,45,8201,TRUE,44.273457,38.614887,1.6267691,56.713348,30.840313,-0.59716213,5
3.5651922,-1.7756989,5.3408914,0.917577840451087,2.00224656108702,0.0021027217,45,8202,TRUE,11.443162,54.280621,5.2663999,62.537895,29.8561,-0.78686464,5
-3.8611121,-6.5490088,2.6878884,3.32032645972894,3.71867070551443,0.003199714,45,8300,TRUE,25.556458,48.219124,4.7948742,65.056549,32.921131,-0.078676194,5
-1.8995831,-2.7671146,0.86752856,3.13078736493125,4.28641526752358,0.0018734157,13,8401,TRUE,26.573309,47.58939,5.1697979,60.254032,28.280582,-0.79298341,5
